; rcp85
; hectordata 0.0.0.9000
; commit e2facb6e11ca65b9d280fb415e9af88d5fc7c511
; date Fri Jan 14 17:47:27 2022
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
1949,1.4198598045898658,0.88266091058926,0,0,4.7285452,0.44729203873401824,0.32459037,32.832612442922375,74.34,39.022833999429224,4.392470200000001,0.45708260844748866,6.538,0.9339441952054796,7.722,0,0,0.299108698630137,6.118,3.812515410958905,25.802,6.919627168949773,157.267,0,480,3100.211,1140.0762271689496,182.41097,310.5098087899543,539.8018,-0.066416136,0,0,0,0,0.6684195833333334,1.983,0,0,0,0,0,0,0,0,0.27399392491324204,0.30367628,0,0,0,0,0,0,288.7723287671232,3.078631671477257,13.536432142857143,90.319272,13.783924012345945,22.390394,0,0,30946.07160374415,0.18926297,0,0,0,0,0,0
1950,1.6309876543209874,0.892875335995607,0,0,4.732957900000001,0.4610419350319635,0.32304286,34.6084897260274,65,39.308246374429224,4.623130000000001,0.6559056792237443,7.939,1.1966765753424657,8.073,0,0,0.5106528652968036,8.855,5.01953493150685,28.615,6.953128139269406,157.267,0,480,3100.211,1147.3271974885843,183.95853,310.7631107305936,546.20731,-0.067363301,0,0,0,0,0.7747120662100456,2.148,0,0,0,0,0,0,0,0,0.29781948420319637,0.33008802,0,0,0,0,0,0,288.9972802511415,3.2139655653428445,13.903684357142854,91.453767,14.11600446086465,22.353238,6.312785388127854e-4,0.26190788,31328.84682683307,0.18686401,0,0,0,0,0,0
1951,1.7690712716806782,1.0891796592516851,0,0,4.7733276,0.4746448630610574,0.32361242,36.30594948786086,65,39.607865238671806,4.865916,0.8673190194500586,1.889,1.468816767722135,7.102,0,0,0.817678878097163,8.158,6.336519105721487,33.854,6.986976754747112,157.267,0,480,3100.211,1155.0881099196545,189.11003,311.10598794196176,558.44614,-0.07983632,0,0,0,0,0.8808015555056516,2.313,0,0,0,0,0,0,0,0,0.32364509076311854,0.35878218,0,0,0,0,0,0,289.2029768788831,3.319205290275821,14.309912714285714,94.848353,14.533540618253742,22.541288,0.005619304713426654,0.26198971,32918.222489859596,0.1906338,0,0,0,0,0,0
1952,1.7970882375217752,1.1103101549496326,0,0,4.813697299999999,0.48829118955166306,0.32629927,37.53864255059012,70,39.924782433517976,5.121479,1.012806352147117,2.139,1.733124036230257,7.288,0,0,1.174994881727674,11.742,7.832975378646105,35.2,7.02086105185019,157.927,0,480,3117.785,1163.6073006337797,194.26153,311.5037497504803,570.68497,-0.094871469,0,0,0,0,0.9295352496444346,2.478,0,0,0,0,0,0,0,0,0.35185326763784713,0.38997068,0,0,0,0,0,0,289.4284901564488,3.4117261038351425,14.776764285714284,98.242938,14.951076775642836,22.729338000000002,0.015014833944656534,0.26207156,34507.59915444618,0.18446505,0,0,0,0,0,0
1953,1.842115504052109,1.1051863522002574,0,0,4.854067,0.5019817911780823,0.3311036,38.75126712328767,75,40.25781786004566,5.3904959,1.0786760273972602,2.437,1.985553310502283,7.43,0,0,1.5983112442922376,15.985,9.48092591324201,39.582,7.053373687214612,158.604,0,480,3137.148,1172.7995148401824,199.41303,311.93529394977173,582.9238,-0.098377672,0,0,0,0,0.9251894406392694,2.644,0,0,0,0,0,0,0,0,0.38246317778995426,0.42387036,0,0,0,0,0,0,289.6723287671233,3.4893562113463887,15.295876285714284,101.63752,15.36861293303193,22.917388,0.025019406392694066,0.26215339,36096.9748174727,0.17555464,0,0,0,0,0,0
1954,1.8661300462016206,1.152839708975233,0,0,4.8944367,0.5158231427305936,0.33802563,40.10029566210045,80,40.608229254223744,5.6736692,1.140318778538813,2.785,2.239683276255707,7.431,0,0,2.1709422374429224,19.855,11.271417066210043,44.802,7.084560159817353,159.3,1.214,480.10100456621007,3158.216,1182.2999999999997,204.56453,312.4354394977169,595.16263,-0.10124833,0,0,0,0,0.9356176940639269,2.809,0,0,0,0,0,0,0,0,0.4157208447134703,0.4607169,0,0,0,0,0,0,289.9004366438356,3.554994939696459,15.858885928571429,105.03211,15.786149090421018,23.105438,0.035019406392694075,0.26223522,37686.35148205928,0.18069526,0,0,0,0,0,0
1955,2.0442379004771642,1.191907266568204,0,0,4.9348064,0.5298733549147828,0.34706557,41.5864175586995,85,40.976082716956725,5.971749099999999,1.2113837216483268,3.233,2.4947004322928366,7.388,0,0,2.906917800733588,24.604,13.269146065698534,50.343,7.115478805798838,160.014,3.512,480.9924972240937,3180.749,1192.055606395189,209.71603,313.00272049741744,607.40145,-0.10596179,0,0,0,0,0.9764518202460265,2.974,0,0,0,0,0,0,0,0,0.45177033687663126,0.5007665,0,0,0,0,0,0,290.12795978678537,3.6147679020766113,16.45743164285714,108.4267,16.203685247810114,23.293487,0.044993163160915235,0.26231705,39275.72714508581,0.2029713,0,0,0,0,0,0
1956,2.179319700068166,1.2454424851397408,0,0,4.9751761,0.5443277867189784,0.35822365,43.218831174988146,90,41.365173605962276,6.2855162,1.2944530878059737,3.73,2.749936370611572,7.302,0,0,3.823745894153754,30.685,15.52936332559822,58.664,7.146672240936198,160.748,6.224,483.26711611398053,3204.498,1202.328332647154,214.86753,313.60404642937345,619.64028,-0.11078416,0,0,0,0,1.0629992040322378,3.48,0,0,0,0,0,0,0,0,0.49114562052800864,0.54429755,0,0,0,0,0,0,290.3722144559223,3.6713472840959684,17.08314821428571,111.82128,16.621221405199204,23.481537,0.05501483394465653,0.26239889,40865.103809672386,0.2153088,0,0,0,0,0,0
1957,2.271375444974627,1.2726424562447927,0,0,5.0155458,0.5591830596289954,0.37150001,44.97982876712329,95,41.77405355376712,6.615796899999999,1.391645205479452,4.227,3.0015461757990867,7.25,0,0,4.947110616438356,34.375,18.10859589041096,66.689,7.1787514840182665,161.502,9.469,486.43787100456626,3229.071,1213.0524257990864,220.01902,314.225897260274,631.87911,-0.11458315,0,0,0,0,1.1943614155251139,4.251,0,0,0,0,0,0,0,0,0.5338734451392695,0.5916127,0,0,0,0,0,0,290.60043664383556,3.7274091720725213,17.727675285714284,115.21587,17.038757562588298,23.669587,0.06501940639269406,0.26248072,42454.479472698906,0.22559005,0,0,0,0,0,0
1958,2.3314118003484054,1.3203812647655833,0,0,5.0559155,0.574546325173516,0.38689499,46.869449771689496,100,42.20426707659818,6.9634615,1.5042384132420092,4.824,3.2497287671232873,7.221,0,0,6.239684189497718,32.235,21.047298515981733,69.93,7.2121281392694065,162.277,10.772,489.9257305936073,3254.039,1224.0529109589038,225.17052,314.8524957191781,644.1179400000001,-0.11690909,0,0,0,0,1.3649115867579908,6.008,0,0,0,0,0,0,0,0,0.5802972189063927,0.64304094,0,0,0,0,0,0,290.8317494292237,3.785633052942245,18.382648857142854,118.61045,17.456293719977392,23.857637,0.07501940639269407,0.26256255,44043.8561372855,0.23073068,0,0,0,0,0,0
1959,2.4634917821707187,1.2043249861925316,0,0,5.0962852,0.590470517547415,0.40440867,48.87732228584974,105,42.65589467345859,7.329426600000001,1.632903039149637,5.57,3.495082724505327,7.176,0,0,7.548749062429821,33.015,24.244567672854757,78.149,7.246039027060409,163.073,14.717,493.5599590163933,3278.967,1235.3045808693262,230.32202,315.514499251441,656.35677,-0.11362955,0,0,0,0,1.602303016692866,7.06,0,0,0,0,0,0,0,0,0.6306180591881689,0.69893975,0,0,0,0,0,0,291.10292560259,3.848700714059162,19.03970614285714,122.00504,17.873829877366486,24.045686,0.08499316316091525,0.26264438,45633.231800312016,0.22696089,0,0,0,0,0,0
1960,2.5785614633037945,1.1930057317503597,0,0,5.136654900000001,0.6071665970556305,0.42404135,51.00767161963221,110,43.13359605733462,7.7146508,1.7821241653566882,6.366,3.73834687975647,6.6,0,0,8.847579407141252,43.342,27.749573184120568,93.09,7.2807405606707105,163.892,18.348,497.3118755146343,3303.389,1247.0805577388526,235.47352,316.27743359345754,668.5956,-0.10842279,0,0,0,0,1.9107527153978594,7.659,0,0,0,0,0,0,0,0,0.6855813045537466,0.75969781,0,0,0,0,0,0,291.39728862564556,3.9192949429590582,19.690485571428567,125.39962,18.29136603475558,24.233735999999997,0.09564611248346933,0.52463411,47222.6084648986,0.15190776,0,0,0,0,0,0
1961,2.5955717639930316,1.2450757630689995,0,0,5.179599700000001,0.6246176428047945,0.4457932,53.24886643835617,115,43.63559337922374,8.1201607,1.9539260844748856,7.212,3.9711926940639266,6.88,0,0,10.356759589041097,55.722,31.771060502283103,104.6,7.31669611872146,164.735,20.077,501.0947488584475,3326.864,1259.3369006849314,238.52217000000002,317.0661412671232,682.67558,-0.11380357,0,0,0,0,2.257295034246575,9.426,0,0,0,0,0,0,0,0,0.7452243030536528,0.82576341,0,0,0,0,0,0,291.672377283105,4.024736604589449,20.3505385,129.24133,18.96573448047036,24.502237,0.11066038812785388,0.52479777,48846.84542901716,0.060747344,0,0,0,0,0,0
1962,2.7016359918200408,1.2363203611830644,0,0,5.2225445,0.642933264847032,0.46966444,55.60030194063928,119,44.16378285308219,8.5470132,2.150415525114155,8.248,4.19913801369863,7.168,0,0,12.307005079908677,69.881,36.40478881278539,120.668,7.353698059360728,165.601,28.22,504.7945547945206,3349.069,1272.0563070776252,241.57082999999997,317.7815622146119,696.75555,-0.1208448,0,0,0,0,2.6594571917808216,11.573,0,0,0,0,0,0,0,0,0.8100264187454339,0.8975743,0,0,0,0,0,0,291.9317979452054,4.184408121265959,21.03877014285714,133.08303,19.64010192583737,24.770737,0.13067009132420093,0.78686933,50471.08339469579,-0.013963073000000001,0,0,0,0,0,0
1963,2.8497256684086945,1.2450486466484887,0,0,5.2654893,0.6621581346952928,0.49565531,58.030804488858955,123,44.7431718983145,14.984956,2.3745813721086906,9.476,4.4338976217656,7.421,0,0,14.788031239863264,85.539,41.69099625720488,141.744,7.391598564638072,166.493,31.46,508.3788570439404,3369.713,1285.022248265838,244.61947999999998,318.38774723345057,710.83553,-0.12277567,0,0,0,0,3.158102263143449,14.396,0,0,0,0,0,0,0,0,0.8802683667602365,0.97563006,0,0,0,0,0,0,292.234135741822,4.389109321066023,21.75185092857143,136.92473,20.31446937120438,25.039238,0.15498290790228808,0.52520694,52095.321360374415,-0.49546828,0,0.005,0,0.001,0,0.007
1964,3.009822616072104,1.2523462657653561,0,0,5.3084340999999995,0.6825294255558925,0.52376596,60.536283828629884,127,45.521996656436365,13.488098999999998,2.6338066883748783,10.853,4.678435121765601,7.692,5.681506849315068e-4,0.225,17.877847393767,101.538,47.87606009057564,164.921,7.430684108091923,167.41,36.197,511.8235537839659,3388.628,1298.332782830551,247.66813,318.9504023535943,724.9155099999999,-0.12508797,0,0,0,0,3.7837714711680017,16.782,0,0,0,0,0,0,0,0,0.9569905620171419,1.0604738,0,0,0,0,0,0,292.6037126656187,4.63831220803835,22.48644764285714,140.76643,20.98883781691916,25.307738,0.17940580632282854,0.52537061,53719.55932605304,-0.85325578,6.312785388127853e-5,0.014,0,0.003,0,0.014
1965,3.146905627508899,1.2650218415360146,0,0,5.3513789,0.7040073444737441,0.55399667,63.08744292237444,127,46.44553082191781,13.488369,2.9316316210045663,12.426,4.931189440639268,7.975,0.005581906392694065,0.444,21.575408675799086,115.75,55.074006278538825,185.933,7.47076700913242,168.355,48.096,515.0246461187214,3405.698,1312.0582477168946,250.71679,319.68393807077626,738.9954799999999,-0.12733174,0,0,0,0,4.5368888127853895,20.514,0,0,0,0,0,0,0,0,1.0402451375205477,1.1526958,0,0,0,0,0,0,293.0007762557077,4.897708147366746,23.2392295,144.60813000000002,21.663205262286166,25.576239,0.20003881278538813,0.52553427,55343.79729173167,-0.53248078,5.640981735159817e-4,0.032,0,0.005,6.312785388127853e-5,0.028
1966,3.307002575172309,1.2944806805120046,0,0,5.3943237,0.7267057792648401,0.58634761,65.61793493150685,127,47.35174657534247,13.488639000000001,3.2736007990867577,14.246,5.193271004566209,8.305,0.018535273972602736,0.633,25.84895890410959,129.623,63.29848002283106,208.571,7.512206792237443,169.328,69.567,517.9741609589042,3420.923,1326.0587328767122,253.76543999999998,320.6440747716894,753.0754599999999,-0.13004932,0,0,0,0,5.438664269406394,24.512,0,0,0,0,0,0,0,0,1.1307012282534246,1.2529377,0,0,0,0,0,0,293.4007762557077,5.196527350979233,24.006866928571423,148.44984,22.337572707653184,25.844739,0.22003881278538814,0.52569795,56968.035257410294,-0.15001828,0.0015650684931506848,0.058,6.312785388127853e-5,0.008,5.640981735159817e-4,0.048
1967,3.4130668029993183,1.2984116609406948,0,0,5.4372685,0.7506580226220775,0.62081899,68.05711937645033,127,48.24938468448237,13.488909,3.6654555842503185,16.313,5.464559484242833,8.623,0.03948199965067245,0.825,30.643954200663718,147.119,72.52628977655515,235.269,7.5546577603737814,170.329,94.137,520.6670178967987,3434.335,1340.302529817601,256.81408999999996,321.6133748580857,767.15544,-0.13194545,0,0,0,0,6.525967219040847,29.817,0,0,0,0,0,0,0,0,1.228750684017142,1.361897,0,0,0,0,0,0,293.8028401421014,5.458469953105829,24.786025499999997,152.29154,23.011941153367964,26.11324,0.2412317725877685,1.0496773000000001,58592.27322308892,-0.021502656000000002,0.0031235191007310923,0.1,4.99658158045762e-4,0.013,0.001561588629388427,0.075
1968,3.590174051351965,1.2359512376581079,0,0,5.4802133,0.776138068488048,0.65741104,70.41713038026798,127,49.15133505501908,13.48918,4.117500404221873,18.678,5.747307130024701,8.974,0.06855306410160443,1.043,36.053253493275434,167.586,82.94763621902837,263.953,7.598754652918134,171.36,114.767,523.115757604112,3446.065,1355.0850079222496,259.86274,322.6665136268932,781.23541,-0.1327918,0,0,0,0,7.848870985228435,36.216,0,0,0,0,0,0,0,0,1.3358458639845798,1.4803316999999998,0,0,0,0,0,0,294.23194322803596,5.620765446630616,25.57337564285714,156.13324,23.68630859873497,26.381740999999998,0.27004450183396966,0.52618894,60216.51118876755,-0.22027349,0.00569309204780797,0.158,0.0010007416972328267,0.016,0.0030653529455797594,0.109
1969,3.802302507005983,1.2391382675831248,0,0,5.5231581,0.8030739708869864,0.69612398,72.68366381278538,127,50.051746575342456,13.489448999999999,4.635096803652968,21.388,6.040583675799087,9.344,0.10564497716894973,1.283,42.17608961187215,194.513,94.62808276255709,294.486,7.644214554794522,172.423,134.875,525.2726084474886,3456.224,1370.3111586757987,262.9114,323.8816024543379,795.3153900000001,-0.1339687,0,0,0,0,9.439167751141552,39.381,0,0,0,0,0,0,0,0,1.4520594348173514,1.6090657,0,0,0,0,0,0,294.7040781963469,5.7858824529013475,26.36558535714286,159.97494,24.36067704444975,26.650240999999998,0.29942694063926945,0.7882605,61840.74915444618,-0.29635474,0.009823401826484017,0.229,0.001564098173515982,0.024,0.005067009132420092,0.15
1970,4.078469741725365,1.1978382581155795,0,0,5.566102900000001,0.8315856696700914,0.73695798,74.8641301369863,127,50.945433789954336,11.992564,5.228633105022831,24.494,6.345543835616438,9.687,0.15128772831050227,1.537,49.19173401826483,221.119,107.64380878995433,321.743,7.690716495433791,173.518,141.326,527.1721232876712,3464.95,1385.7800799086754,265.96005,324.96027140410956,809.3953700000001,-0.13356002,0,0,0,0,11.226874315068494,43.652,1.8433333333333333e-4,0.05544628,0,0,0.0015781963470319637,0.35640391,0,0,1.578325494372146,1.7489948,0,0,0,0,0,0,295.2009703196346,5.937954288508201,27.159325071428572,163.81663999999998,25.03504448981676,26.918741999999998,0.32567979452054796,0.78850599,63464.987120124795,-0.055430781,0.016328253424657536,0.329,0.0025019406392694063,0.043,0.007631107305936072,0.197
1971,4.233563659774293,1.0715401775581306,0,0,5.7038725,0.8616919838186616,0.7799133,76.95860069366469,127,51.79941886867778,13.489967000000002,5.907427968972229,28.094,6.661215877248796,10.052,0.20627011596426878,1.803,57.16974226800908,243.137,121.93341545649626,346.609,7.738154341954238,174.646,170.133,528.8239629962324,3472.409,1401.2705390560673,270.02505,325.90609121503604,825.18291,-0.12739987,0,0,0.002241803278688524,0.613,13.12926566047858,47.746,0.001640836976320583,0.057318506,0,0,0.014048261783566635,0.36316592,0,0,1.7151909852396638,1.901128,0,0,0,0,0,0,295.70277177371054,5.605994662375606,27.980128785714285,167.16131000000001,25.818648911665612,27.221794,0.3556022126157148,1.0506594,63644.99851170046,0.11420984000000001,0.025429753037902042,0.461,0.0036861332559822344,0.1,0.011122151732914141,0.252
1972,4.401665454820874,1.04769653890025,0,0,5.8416421,0.8937143408315369,0.82499011,78.98289600019962,127,52.657573670683924,13.490244,6.689800484691968,32.236,6.990127877585647,10.471,0.272112230830651,2.127,66.100670247274,274.26,137.48081224892084,378.471,7.787325197744342,175.809,214.168,530.2768997804227,3478.741,1417.0549273897745,274.09004,327.1737857280984,840.97046,-0.12041536,0,0,0.020173048132345234,0.613,15.175156267934225,54.79,0.004384331511839709,0.059192895,0,0,0.03753708486164133,0.36993573,0,0,1.8646830994349626,2.066494,0,0,0,0,0,0,296.23209156748254,5.919206581537692,28.84611,170.50597,26.602254333862234,27.524846000000004,0.39005191880629786,0.78907883,63825.00990327613,0.15327859,0.03814982096963345,0.63,0.006382475609451804,0.17,0.015696058836739277,0.313
1973,4.637808352563811,1.0337246781564793,0,0,5.9794117,0.927539324530822,0.87218868,80.92492694063928,127,53.551746575342456,13.490523000000001,7.586901655251142,36.92,7.331429337899544,10.883,0.3497917237442922,2.495,76.02270547945206,314.04,154.29082762557078,419.239,7.838288356164384,177.007,266.209,531.5271746575344,3484.114,1433.03105022831,278.15504,328.6208279109589,856.758,-0.11992312,0,0,0.05281541095890411,0.613,17.43223344748858,61.912,0.007305666666666666,0.061069449000000005,0,0,0.06254851598173516,0.37671337,0,0,2.0269035416552508,2.2462442000000005,0,0,0,0,0,0,296.8042722602739,6.046003023915117,29.74280171428571,173.85064,27.385858755711084,27.827897999999998,0.4250679223744292,1.0512322,64005.02229641186,0.10632755,0.05572836757990867,0.839,0.011952568493150685,0.277,0.021637899543378993,0.391
1974,4.64681390593047,1.039366494592138,0,0,6.1171812999999995,0.9632947423755707,0.9215092,82.7947910958904,127,54.445433789954336,11.993644999999999,8.615930422374431,42.295,7.686330251141553,11.29,0.4406325913242009,2.921,87.22777111872146,345.881,172.70665525114157,454.701,7.890791267123288,178.243,305.489,532.5830993150686,3488.632,1449.03105022831,282.22003,329.7164748858447,872.54555,-0.12129478,0,0,0.08587465753424657,0.613,19.947514269406394,62.543,0.010225666666666668,0.062948171,0,0,0.08754851598173514,0.38349883,0,0,2.203156027340183,2.4416297,0,0,0,0,0,0,297.4011643835615,5.941679965565501,30.65573571428571,177.19531,28.169464177907706,28.13095,0.460699200913242,1.0515595,64185.03368798751,-0.040694323,0.07886529680365297,1.086,0.021022488584474888,0.372,0.0286398401826484,0.468
1975,4.617796334166477,1.0322126625463908,0,0,6.254950900000001,1.0009818495691667,0.97295172,84.59005124510317,127,55.29941886867778,13.49105,9.792117321655814,48.505,8.053429756780696,11.734,0.5466693327843901,3.391,99.57884009531652,335.741,192.63604161988175,442.834,7.944712170322131,179.517,308.992,533.4807029904932,3492.425,1464.989061057464,286.28503,330.62427827681717,888.3331,-0.12176445,0,0,0.11729164701699228,0.613,22.548182573545926,70.487,0.013138003642987249,0.064829061,0,0,0.1124829079022881,0.39029213,0,0,2.394204102656761,2.6540105,0,0,0,0,0,0,298.0058170209846,6.142085484723041,31.57044257142857,180.53996999999998,28.95306960010432,28.434002000000003,0.4999726526436609,1.0518869,64365.04507956318,-0.14110786,0.1084139160241535,1.365,0.03405156292886194,0.524,0.036743619781919805,0.544
1976,4.885958721502688,1.0912685241763234,0,0,6.3927205,1.0409800139014898,1.0265167,86.324359651421,127,56.157573670683924,13.491328,11.147440882551088,55.552,8.436022878458969,12.2,0.6712090550689922,3.943,112.27597150485315,343.24,213.07947919005915,432.28,8.000772453651722,180.83,382.3,534.238486975073,3495.619,1481.0552982383906,290.35002000000003,331.79499214013026,904.1206400000001,-0.1284227,0,0,0.14729199041844449,0.613,25.2693847406243,78.51,0.01606433151183971,0.066712124,0,0,0.13753708486164135,0.39709328,0,0,2.6028775067423964,2.8848647,0,0,0,0,0,0,298.65853954886836,6.305404664279545,32.47245771428571,183.88464,29.736674021953174,28.737054999999998,0.5413218928562517,1.5760299999999998,64545.05647113884,-0.017390156,0.14581744267285476,1.767,0.05203600506524939,0.783,0.046641089652419095,0.621
1977,5.032047186245549,1.0946502720139362,0,0,6.5304901,1.0831252141780823,1.0822044,87.990024543379,127,57.04543378995433,11.994452,12.701415525114156,63.634,8.833227397260275,12.68,0.8156833333333334,4.582,124.67356164383561,330.711,232.84363584474886,419.447,8.058300970319634,182.185,462.112,534.8823230593607,3498.281,1497.3130993150685,294.41502,333.281772260274,919.90819,-0.13632333,0,0,0.17536495433789956,0.613,28.27055194063927,85.789,0.018985666666666665,0.068597361,0,0,0.16254851598173517,0.40390227,0,0,2.8316298713584476,3.5660803999999997,0,0,0,0,0,0,299.36295605022826,6.5355926957331745,33.34731171428571,187.2293,30.520279444149796,29.040107,0.5919908675799087,1.8384289,64725.06886427457,0.13408693,0.1927275114155251,2.035,0.07781204337899544,1.006,0.057647602739726043,0.697
1978,5.10809323638567,1.091030680148451,0,0,6.668259700000001,1.1275547821917808,1.1400146,89.59116095890413,127,57.901649543379,13.491857000000001,14.480639840182649,72.896,9.245694349315068,13.168,0.9832961187214613,5.337,136.7359132420091,359.009,251.88636986301367,424.498,8.117367009132423,183.581,587.319,535.3946575342466,3500.505,1513.7820205479447,298.48002,334.863497716895,935.69573,-0.13804212,0,0,0.20186204337899546,0.613,31.540985159817353,92.012,0.021905666666666667,0.070484772,0,0,0.1859703196347032,0.05429956,0,0,3.095767231484018,3.7964008000000002,0,0,0,0,0,0,300.07569549086753,6.6205760395283315,34.180536357142856,190.57397,31.30388386599865,29.343159000000004,0.6570199771689497,2.3628175,64905.080255850226,0.10906922,0.24874497716894975,2.454,0.11314206621004565,1.253,0.06971267123287671,0.774
1979,5.390264106642429,1.0653578338029235,0,0,6.8060293000000005,1.1742493322780523,1.1999481,91.13147103076578,127,58.7494188686778,11.994981,16.510975509643938,83.489,9.672200439154627,13.661,1.1779147238441001,6.228,148.60491048481674,274.357,270.2693303827632,357.266,8.178207384534772,185.022,489.712,535.8434651109114,3502.36,1530.3632638421036,302.54501,336.543468898932,951.48328,-0.14008548,0,0,0.2267960909623974,0.613,35.00504223120493,99.321,0.02481800364298725,0.072374362,0,0,0.1984346461187215,0.054330947000000004,0,0,3.3944735821712584,4.0275411,0,0,0,0,0,0,300.7376823084313,7.009046735266049,34.95766342857143,193.91863999999998,32.08748928819527,29.646210999999997,0.7374361978191981,2.8873697999999997,65085.09164742589,0.09399005199999999,0.31395009606507474,2.928,0.15721536417396512,1.548,0.08311531489382938,0.85
1980,5.335230780883132,1.0258307979701582,0,0,6.9437989,1.223656964985403,1.2620042999999999,92.60700192753949,121.849,59.60126088529581,13.492386999999999,18.85138324974424,95.641,10.116867360331364,14.194,1.4054400410459866,7.006,159.23265320508023,304.998,287.3813079821344,432.044,8.241345965266861,186.506,550.707,536.2379677870099,3503.915,1547.9653429647929,306.61001,338.30369748546553,967.27082,-0.141095,0,0,0.2504086040621803,0.613,38.663728884397536,104.973,0.027559998178506375,0.018814426999999998,0,0,0.20315639269406394,0.76720931,0,0,3.7155943518652848,4.2595023,0,0,0,0,0,0,301.4080729439578,7.062675781128729,35.66422714285714,197.2633,32.871093710044114,29.949263000000002,0.8370421750630036,3.1501778,65265.10303900156,0.14813797,0.3912555455747686,3.453,0.21146891608653343,1.805,0.09764776492751454,0.927
1981,5.171131409528137,1.0454952058698779,0,0,7.021004799999999,1.2755534023287671,1.3261846000000002,93.905225456621,110.093,60.451649543379,11.995499,21.518689497716895,104.421,10.577030936073058,14.121,1.6647281392694069,7.743,168.58669520547946,289.529,304.35223744292244,386.347,8.306378652968034,188.038,505.097,536.5442694063927,3505.193,1566.85,310.01251,339.6919614726028,980.4447,-0.14554021,0,0,0.27525313926940637,1.25,42.43853652968036,106.406,0.0291763196347032,0.066288365,0,0,0.2282049086757991,0.78079292,0,0,4.054698686449772,4.4921574,0,0,0,0,0,0,302.22667551369864,6.842995759267503,36.3458215,199.79888,33.36884275362444,30.456334000000002,0.9514857305936073,3.4130677000000005,65145.35551638065,0.07959630200000001,0.4812528538812786,3.946,0.2765149543378996,2.139,0.11315633561643834,1.003
1982,5.130106566689388,1.191126793948345,0,0,7.0982107,1.3300876268264838,1.392488,94.90247488584477,123.807,61.30164954337899,13.492892999999999,24.478499429223742,108.943,11.044649543378995,13.905,1.9534697488584476,8.399,177.69760273972602,252.419,321.6076084474886,400.317,8.373382534246574,189.616,505.343,536.7941723744292,3506.255,1586.2998367579903,313.415,340.8374937214612,993.6185800000001,-0.16084615,0,0,0.3140876712328767,0.961,46.18986415525114,116.821,0.03062918378995434,0.07359413299999999,0,0,0.2719406392694064,0.081528294,0,0,4.412171003789954,4.7256142,0,0,0,0,0,0,303.0777394406392,7.120279749343388,37.04590578571428,202.33446,33.86659179720477,30.963403999999997,1.0765051369863012,3.6760394,65025.60699219968,-0.59142661,0.5838402397260274,4.522,0.3531044520547945,2.645,0.12972140410958904,1.105
1983,5.113096266000151,1.2262626706884798,0,0,7.175416499999999,1.3872163170773135,1.4609153,95.91163761010056,135.729,62.14941886867779,11.996004,27.630865518252364,120.93,11.504685505402101,14.252,2.2688957500561417,9.207,185.7945647129276,299.092,338.18857125034305,408.416,8.442201915063503,191.243,553.718,536.9998632632183,3507.154,1605.615518286673,316.8175,342.21895745689545,1006.7925,-0.17365647,0,0,0.3603444600394241,1.165,50.03972666367243,125.343,0.03311064270030192,0.073496743,0,0,0.29998290790228804,0.79436576,0,0,4.787139462431194,4.959872900000001,0,0,0,0,0,0,303.7901936615764,7.218208845735445,37.74680971428571,204.87003,34.36433984043732,31.470475,1.2111531489382936,3.939093,64905.85946957878,-0.87621724,0.6992892039074782,5.168,0.4443678846345785,2.98,0.14761223831624123,1.183
1984,5.293205332121486,1.2608468133227295,0,0,7.2526224,1.447466875645133,1.5314669,97.29229991641091,134.867,62.99494809990768,11.996242,31.12447620206103,177.397,11.96757619707064,14.781,2.6142312916385952,9.71,193.90698704992886,310.901,355.1070614067919,432.125,8.513420960276468,192.92,569.476,537.193983893505,3507.882,1623.2804449091745,320.22,343.7741194450684,1019.9663,-0.17904673,0,0,0.40513695947800493,1.331,54.1919677183921,130.447,0.03565838298774859,0.018263078000000002,0,0,0.3281934775557053,0.80794309,0,0,5.182478709092622,5.1949332,0,0,0,0,0,0,304.4106888427277,7.049412470822918,38.430861785714285,207.40561,34.862088884017645,31.977546000000004,1.3558463707363326,3.9403205000000003,64786.11194695788,-0.32000161,0.8305924414252565,6.032,0.5515525588242632,3.475,0.16659131234872868,1.262
